,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
0,209921,USB-C Charging Cable,1,11.95,06/23/19 19:34,"950 Walnut St, Portland, ME 04101"
1,209922,Macbook Pro Laptop,1,1700,06/30/19 10:05,"80 4th St, San Francisco, CA 94016"
2,209923,ThinkPad Laptop,1,999.99,06/24/19 20:18,"402 Jackson St, Los Angeles, CA 90001"
3,209924,27in FHD Monitor,1,149.99,06/05/19 10:21,"560 10th St, Seattle, WA 98101"
4,209925,Bose SoundSport Headphones,1,99.99,06/25/19 18:58,"545 2nd St, San Francisco, CA 94016"
5,209926,Apple Airpods Headphones,1,150,06/28/19 20:04,"386 Lake St, Seattle, WA 98101"
6,209927,Lightning Charging Cable,1,14.95,06/28/19 00:07,"29 Lincoln St, Los Angeles, CA 90001"
7,209928,Apple Airpods Headphones,1,150,06/16/19 21:30,"350 9th St, New York City, NY 10001"
8,209929,Wired Headphones,1,11.99,06/28/19 10:56,"612 Meadow St, Portland, OR 97035"
9,209930,27in FHD Monitor,1,149.99,06/02/19 11:22,"625 Ridge St, Los Angeles, CA 90001"
10,209931,Apple Airpods Headphones,1,150,06/24/19 13:55,"761 14th St, New York City, NY 10001"
11,209932,Flatscreen TV,1,300,06/12/19 14:36,"858 8th St, Boston, MA 02215"
12,209933,AA Batteries (4-pack),1,3.84,06/07/19 15:39,"932 Lakeview St, San Francisco, CA 94016"
13,209934,AAA Batteries (4-pack),1,2.99,06/13/19 20:53,"387 Dogwood St, Boston, MA 02215"
14,209935,AAA Batteries (4-pack),1,2.99,06/09/19 11:13,"530 Cedar St, Boston, MA 02215"
15,209936,34in Ultrawide Monitor,1,379.99,06/15/19 12:21,"769 Dogwood St, Dallas, TX 75001"
16,209937,AA Batteries (4-pack),1,3.84,06/29/19 18:01,"675 Maple St, Dallas, TX 75001"
17,209938,iPhone,1,700,06/15/19 12:29,"766 Meadow St, Seattle, WA 98101"
18,209938,Wired Headphones,1,11.99,06/15/19 12:29,"766 Meadow St, Seattle, WA 98101"
19,209939,Google Phone,1,600,06/08/19 16:55,"313 South St, San Francisco, CA 94016"
20,209940,34in Ultrawide Monitor,1,379.99,06/26/19 15:24,"990 South St, Atlanta, GA 30301"
21,209941,Wired Headphones,1,11.99,06/27/19 11:18,"486 13th St, Boston, MA 02215"
